Dataset,Gene_ID,Gene_Length,Num_Exons,Num_Introns,Avg_Exon_Length,Avg_Intron_Length,Coding_Ratio,GC_Content
Pepper,evm.TU.Pepper.v.1.55.chr09.2,2664,1,0,2664.0,0.0,1.0,0.41854354354354356
Pepper,evm.TU.Pepper.v.1.55.chr09.3,1070,2,1,423.0,224.0,0.7906542056074767,0.40186915887850466
Pepper,evm.TU.Pepper.v.1.55.chr09.4,330,2,1,115.5,99.0,0.7,0.40606060606060607
Pepper,evm.TU.Pepper.v.1.55.chr09.5,2822,2,1,1369.5,83.0,0.9705882352941176,0.3908575478384125
Pepper,evm.TU.Pepper.v.1.55.chr09.6,1459,2,1,682.5,94.0,0.9355723098012337,0.40849897189856066
Pepper,evm.TU.Pepper.v.1.55.chr09.7,13788,12,11,201.0,1034.1818181818182,0.17493472584856398,0.34051348999129677
Pepper,evm.TU.Pepper.v.1.55.chr09.8,3582,3,2,1036.0,237.0,0.8676716917922948,0.4240647682858738
Pepper,evm.TU.Pepper.v.1.55.chr09.9,4113,1,0,4113.0,0.0,1.0,0.40432774130804766
Pepper,evm.TU.Pepper.v.1.55.chr09.10,2010,3,2,459.0,316.5,0.6850746268656717,0.4059701492537313
Pepper,evm.TU.Pepper.v.1.55.chr09.11,7049,3,2,176.0,3260.5,0.07490424173641651,0.3347992623067102
Pepper,evm.TU.Pepper.v.1.55.chr09.12,3409,2,1,1413.0,583.0,0.8289821061894984,0.3810501613376357
Pepper,evm.TU.Pepper.v.1.55.chr09.13,783,1,0,783.0,0.0,1.0,0.41379310344827586
Pepper,evm.TU.Pepper.v.1.55.chr09.14,726,4,3,112.5,92.0,0.6198347107438017,0.3953168044077135
Pepper,evm.TU.Pepper.v.1.55.chr09.15,2772,1,0,2772.0,0.0,1.0,0.4062049062049062
Pepper,evm.TU.Pepper.v.1.55.chr09.16,2617,4,3,520.5,178.33333333333334,0.7955674436377531,0.38326327856324033
Pepper,evm.TU.Pepper.v.1.55.chr09.17,6502,5,4,390.0,1138.0,0.29990772070132266,0.3471239618578899
Pepper,evm.TU.Pepper.v.1.55.chr09.18,3471,3,2,315.0,1263.0,0.2722558340535869,0.3621434745030251
Pepper,evm.TU.Pepper.v.1.55.chr09.19,1050,2,1,483.0,84.0,0.92,0.379047619047619
Pepper,evm.TU.Pepper.v.1.55.chr09.20,9324,3,2,515.0,3889.5,0.1657014157014157,0.36218361218361217
Pepper,evm.TU.Pepper.v.1.55.chr09.21,2370,5,4,182.4,364.5,0.3848101265822785,0.3818565400843882
Pepper,evm.TU.Pepper.v.1.55.chr09.22,201,1,0,201.0,0.0,1.0,0.4228855721393035
Pepper,evm.TU.Pepper.v.1.55.chr09.23,511,2,1,196.5,118.0,0.7690802348336595,0.37181996086105673
Pepper,evm.TU.Pepper.v.1.55.chr09.24,6182,6,5,301.0,875.2,0.2921384665156907,0.40375283079909413
Pepper,evm.TU.Pepper.v.1.55.chr09.25,2955,5,4,320.4,338.25,0.5421319796954315,0.3756345177664975
Pepper,evm.TU.Pepper.v.1.55.chr09.26,3411,4,3,398.25,606.0,0.46701846965699206,0.37437701553796543
Pepper,evm.TU.Pepper.v.1.55.chr09.27,2261,2,1,1083.0,95.0,0.957983193277311,0.3967271118973905
Pepper,evm.TU.Pepper.v.1.55.chr09.28,2577,5,4,237.0,348.0,0.459837019790454,0.36127279782693056
Pepper,evm.TU.Pepper.v.1.55.chr09.29,1225,2,1,282.0,661.0,0.46040816326530615,0.37142857142857144
Pepper,evm.TU.Pepper.v.1.55.chr09.30,529,2,1,216.0,97.0,0.8166351606805293,0.3383742911153119
Pepper,evm.TU.Pepper.v.1.55.chr09.31,10557,2,1,370.5,9816.0,0.07019039499857914,0.30775788576300084
Pepper,evm.TU.Pepper.v.1.55.chr09.32,2622,1,0,2622.0,0.0,1.0,0.3905415713196034
Pepper,evm.TU.Pepper.v.1.55.chr09.33,2475,1,0,2475.0,0.0,1.0,0.39636363636363636
Pepper,evm.TU.Pepper.v.1.55.chr09.34,2097,1,0,2097.0,0.0,1.0,0.38578922269909394
Pepper,evm.TU.Pepper.v.1.55.chr09.35,1497,3,2,384.0,172.5,0.7695390781563126,0.3787575150300601
Pepper,evm.TU.Pepper.v.1.55.chr09.36,2531,3,2,776.0,101.5,0.9197945476096404,0.3765310154089293
Pepper,evm.TU.Pepper.v.1.55.chr09.37,774,1,0,774.0,0.0,1.0,0.4095607235142119
Pepper,evm.TU.Pepper.v.1.55.chr09.38,1784,5,4,255.6,126.5,0.7163677130044843,0.382847533632287
Pepper,evm.TU.Pepper.v.1.55.chr09.39,939,2,1,426.0,87.0,0.9073482428115016,0.40894568690095845
Pepper,evm.TU.Pepper.v.1.55.chr09.40,894,1,0,894.0,0.0,1.0,0.3970917225950783
Pepper,evm.TU.Pepper.v.1.55.chr09.41,857,2,1,337.5,182.0,0.7876312718786465,0.4025670945157526
Pepper,evm.TU.Pepper.v.1.55.chr09.42,942,1,0,942.0,0.0,1.0,0.40552016985138006
Pepper,evm.TU.Pepper.v.1.55.chr09.43,2055,4,3,372.75,188.0,0.7255474452554744,0.3956204379562044
Pepper,evm.TU.Pepper.v.1.55.chr09.44,1508,4,3,312.0,86.66666666666667,0.8275862068965517,0.39986737400530503
Pepper,evm.TU.Pepper.v.1.55.chr09.45,6438,2,1,270.0,5898.0,0.08387698042870456,0.29186082634358496
Pepper,evm.TU.Pepper.v.1.55.chr09.46,1494,1,0,1494.0,0.0,1.0,0.38821954484605087
Pepper,evm.TU.Pepper.v.1.55.chr09.47,3146,3,2,586.0,694.0,0.5588048315321043,0.38715829624920534
Pepper,evm.TU.Pepper.v.1.55.chr09.48,480,1,0,480.0,0.0,1.0,0.39166666666666666
Pepper,evm.TU.Pepper.v.1.55.chr09.49,2715,1,0,2715.0,0.0,1.0,0.39263351749539593
Pepper,evm.TU.Pepper.v.1.55.chr09.50,2067,4,3,447.0,93.0,0.865021770682148,0.39283986453797776
Pepper,evm.TU.Pepper.v.1.55.chr09.51,1119,2,1,531.0,57.0,0.9490616621983914,0.3905272564789991
Pepper,evm.TU.Pepper.v.1.55.chr09.52,384,1,0,384.0,0.0,1.0,0.3723958333333333
Pepper,evm.TU.Pepper.v.1.55.chr09.53,12997,7,6,541.7142857142857,1534.1666666666667,0.2917596368392706,0.3489266753866277
Pepper,evm.TU.Pepper.v.1.55.chr09.54,4694,6,5,398.5,460.6,0.5093736685129953,0.3894333191308053
Pepper,evm.TU.Pepper.v.1.55.chr09.55,1257,1,0,1257.0,0.0,1.0,0.39777247414478917
Pepper,evm.TU.Pepper.v.1.55.chr09.56,7543,6,5,384.0,1047.8,0.3054487604401432,0.37067479782579876
Pepper,evm.TU.Pepper.v.1.55.chr09.57,396,1,0,396.0,0.0,1.0,0.4015151515151515
Pepper,evm.TU.Pepper.v.1.55.chr09.58,330,1,0,330.0,0.0,1.0,0.4121212121212121
Pepper,evm.TU.Pepper.v.1.55.chr09.59,2095,2,1,922.5,250.0,0.8806682577565632,0.3952267303102625
Pepper,evm.TU.Pepper.v.1.55.chr09.60,3708,2,1,522.0,2664.0,0.2815533980582524,0.3511326860841424
Pepper,evm.TU.Pepper.v.1.55.chr09.61,5195,6,5,347.5,622.0,0.4013474494706448,0.383060635226179
Pepper,evm.TU.Pepper.v.1.55.chr09.62,2729,2,1,1002.0,725.0,0.7343349212165629,0.3942836203737633
Pepper,evm.TU.Pepper.v.1.55.chr09.63,5739,5,4,256.2,1114.5,0.2232096184004182,0.36713713190451297
Pepper,evm.TU.Pepper.v.1.55.chr09.64,2742,1,0,2742.0,0.0,1.0,0.3927789934354486
Pepper,evm.TU.Pepper.v.1.55.chr09.65,1323,4,3,232.5,131.0,0.7029478458049887,0.4074074074074074
Pepper,evm.TU.Pepper.v.1.55.chr09.66,1879,2,1,906.0,67.0,0.9643427354976051,0.40553485896753594
Pepper,evm.TU.Pepper.v.1.55.chr09.67,1884,3,2,547.0,121.5,0.8710191082802548,0.3885350318471338
Pepper,evm.TU.Pepper.v.1.55.chr09.68,816,1,0,816.0,0.0,1.0,0.4056372549019608
Pepper,evm.TU.Pepper.v.1.55.chr09.69,675,1,0,675.0,0.0,1.0,0.4014814814814815
Pepper,evm.TU.Pepper.v.1.55.chr09.70,1197,2,1,562.5,72.0,0.9398496240601504,0.4101921470342523
Pepper,evm.TU.Pepper.v.1.55.chr09.71,1230,4,3,173.25,179.0,0.5634146341463414,0.3845528455284553
Pepper,evm.TU.Pepper.v.1.55.chr09.72,1140,2,1,411.0,318.0,0.7210526315789474,0.39473684210526316
Pepper,evm.TU.Pepper.v.1.55.chr09.73,1430,3,2,379.0,146.5,0.7951048951048951,0.3923076923076923
Pepper,evm.TU.Pepper.v.1.55.chr09.74,1638,2,1,771.0,96.0,0.9413919413919414,0.3888888888888889
Pepper,evm.TU.Pepper.v.1.55.chr09.75,3293,3,2,249.0,1273.0,0.22684482235044032,0.36289098086850896
Pepper,evm.TU.Pepper.v.1.55.chr09.76,1530,1,0,1530.0,0.0,1.0,0.39738562091503266
Pepper,evm.TU.Pepper.v.1.55.chr09.77,1051,2,1,474.0,103.0,0.9019980970504282,0.38058991436726924
Pepper,evm.TU.Pepper.v.1.55.chr09.78,1159,3,2,282.0,156.5,0.7299396031061259,0.4029335634167386
Pepper,evm.TU.Pepper.v.1.55.chr09.79,1323,2,1,625.5,72.0,0.9455782312925171,0.3900226757369615
Pepper,evm.TU.Pepper.v.1.55.chr09.80,297,1,0,297.0,0.0,1.0,0.45791245791245794
Pepper,evm.TU.Pepper.v.1.55.chr09.81,4103,3,2,459.0,1363.0,0.33560809164026323,0.3707043626614672
Pepper,evm.TU.Pepper.v.1.55.chr09.82,2787,1,0,2787.0,0.0,1.0,0.3867958378184428
Pepper,evm.TU.Pepper.v.1.55.chr09.83,999,1,0,999.0,0.0,1.0,0.4074074074074074
Pepper,evm.TU.Pepper.v.1.55.chr09.84,574,2,1,250.5,73.0,0.872822299651568,0.3902439024390244
Pepper,evm.TU.Pepper.v.1.55.chr09.85,2616,1,0,2616.0,0.0,1.0,0.39870030581039756
Pepper,evm.TU.Pepper.v.1.55.chr09.86,1707,1,0,1707.0,0.0,1.0,0.3954305799648506
Pepper,evm.TU.Pepper.v.1.55.chr09.87,2946,1,0,2946.0,0.0,1.0,0.4195519348268839
Pepper,evm.TU.Pepper.v.1.55.chr09.88,2784,1,0,2784.0,0.0,1.0,0.4141522988505747
Pepper,evm.TU.Pepper.v.1.55.chr09.89,2853,1,0,2853.0,0.0,1.0,0.42131090080616895
Pepper,evm.TU.Pepper.v.1.55.chr09.90,1163,3,2,322.0,98.5,0.8306104901117799,0.42218400687876184
Pepper,evm.TU.Pepper.v.1.55.chr09.91,7388,3,2,807.0,2483.5,0.3276935571196535,0.36166756903086084
Pepper,evm.TU.Pepper.v.1.55.chr09.92,2336,3,2,669.0,164.5,0.8591609589041096,0.4285102739726027
Pepper,evm.TU.Pepper.v.1.55.chr09.93,3226,2,1,1588.5,49.0,0.9848109113453193,0.42157470551766896
Pepper,evm.TU.Pepper.v.1.55.chr09.94,879,1,0,879.0,0.0,1.0,0.4334470989761092
Pepper,evm.TU.Pepper.v.1.55.chr09.95,3546,2,1,1474.5,597.0,0.8316412859560067,0.4024252679075014
Pepper,evm.TU.Pepper.v.1.55.chr09.96,2685,1,0,2685.0,0.0,1.0,0.4033519553072626
Pepper,evm.TU.Pepper.v.1.55.chr09.97,2584,2,1,1144.5,295.0,0.8858359133126935,0.4020897832817337
Pepper,evm.TU.Pepper.v.1.55.chr09.98,2823,1,0,2823.0,0.0,1.0,0.39178179241941197
Pepper,evm.TU.Pepper.v.1.55.chr09.99,1614,1,0,1614.0,0.0,1.0,0.39219330855018586
Pepper,evm.TU.Pepper.v.1.55.chr09.100,3859,3,2,438.0,1272.5,0.3405027209121534,0.387146929256284
Pepper,evm.TU.Pepper.v.1.55.chr09.101,2490,1,0,2490.0,0.0,1.0,0.40281124497991966
Pepper,evm.TU.Pepper.v.1.55.chr09.102,3570,4,3,646.5,328.0,0.7243697478991596,0.36946778711484596
Pepper,evm.TU.Pepper.v.1.55.chr09.103,2016,2,1,972.0,72.0,0.9642857142857143,0.3854166666666667
Pepper,evm.TU.Pepper.v.1.55.chr09.104,2513,3,2,740.0,146.5,0.8834062873060088,0.3903700756068444
Pepper,evm.TU.Pepper.v.1.55.chr09.105,2854,5,4,386.4,230.5,0.6769446391030133,0.37140854940434476
Pepper,evm.TU.Pepper.v.1.55.chr09.106,1803,1,0,1803.0,0.0,1.0,0.3865779256794232
Pepper,evm.TU.Pepper.v.1.55.chr09.107,4176,3,2,1133.0,388.5,0.8139367816091954,0.42911877394636017
Pepper,evm.TU.Pepper.v.1.55.chr09.108,996,2,1,453.0,90.0,0.9096385542168675,0.38052208835341367
Pepper,evm.TU.Pepper.v.1.55.chr09.109,2721,1,0,2721.0,0.0,1.0,0.4005880191106211
Pepper,evm.TU.Pepper.v.1.55.chr09.110,1754,2,1,828.0,98.0,0.9441277080957811,0.3990877993158495
Pepper,evm.TU.Pepper.v.1.55.chr09.111,1083,1,0,1083.0,0.0,1.0,0.407202216066482
Pepper,evm.TU.Pepper.v.1.55.chr09.112,1797,3,2,541.0,87.0,0.9031719532554258,0.39065108514190316
Pepper,evm.TU.Pepper.v.1.55.chr09.113,1241,4,3,235.5,99.66666666666667,0.7590652699435939,0.37711522965350525
Pepper,evm.TU.Pepper.v.1.55.chr09.114,1265,2,1,567.0,131.0,0.8964426877470356,0.39288537549407115
Pepper,evm.TU.Pepper.v.1.55.chr09.115,2809,2,1,1314.0,181.0,0.935564257742969,0.38732645069419724
Pepper,evm.TU.Pepper.v.1.55.chr09.116,2841,1,0,2841.0,0.0,1.0,0.39035550862372403
Pepper,evm.TU.Pepper.v.1.55.chr09.117,4804,4,3,278.25,1230.3333333333333,0.2316819317235637,0.31869275603663616
Pepper,evm.TU.Pepper.v.1.55.chr09.118,1207,3,2,292.0,165.5,0.7257663628831814,0.371996685998343
Pepper,evm.TU.Pepper.v.1.55.chr09.119,2735,3,2,226.0,1028.5,0.24789762340036564,0.3879341864716636
Pepper,evm.TU.Pepper.v.1.55.chr09.120,2453,5,4,417.0,92.0,0.8499796167957603,0.39665715450468814
Pepper,evm.TU.Pepper.v.1.55.chr09.121,426,1,0,426.0,0.0,1.0,0.3732394366197183
Pepper,evm.TU.Pepper.v.1.55.chr09.122,4568,2,1,1129.5,2309.0,0.49452714535901926,0.3577057793345009
Pepper,evm.TU.Pepper.v.1.55.chr09.123,2993,4,3,315.0,577.6666666666666,0.42098229201470094,0.37721349816237887
Pepper,evm.TU.Pepper.v.1.55.chr09.124,3592,2,1,1432.5,727.0,0.7976057906458798,0.38056792873051226
Pepper,evm.TU.Pepper.v.1.55.chr09.125,3248,5,4,367.8,352.25,0.5661945812807881,0.40116995073891626
Pepper,evm.TU.Pepper.v.1.55.chr09.126,1281,3,2,219.0,312.0,0.5128805620608899,0.4301327088212334
Pepper,evm.TU.Pepper.v.1.55.chr09.127,4947,6,5,480.5,412.8,0.5827774408732566,0.3895290074792804
Pepper,evm.TU.Pepper.v.1.55.chr09.128,4715,8,7,405.75,209.85714285714286,0.6884411452810181,0.39490986214209967
Pepper,evm.TU.Pepper.v.1.55.chr09.129,2776,4,3,507.0,249.33333333333334,0.7305475504322767,0.3742795389048991
Pepper,evm.TU.Pepper.v.1.55.chr09.130,3073,5,4,420.0,243.25,0.683371298405467,0.37813211845102507
Pepper,evm.TU.Pepper.v.1.55.chr09.131,2620,5,4,333.0,238.75,0.6354961832061069,0.3847328244274809
Pepper,evm.TU.Pepper.v.1.55.chr07.1,903,1,0,903.0,0.0,1.0,0.39313399778516056
Pepper,evm.TU.Pepper.v.1.55.chr07.2,1475,2,1,558.0,359.0,0.7566101694915254,0.3857627118644068
Pepper,evm.TU.Pepper.v.1.55.chr07.3,1512,1,0,1512.0,0.0,1.0,0.40145502645502645
Pepper,evm.TU.Pepper.v.1.55.chr07.4,1320,2,1,622.5,75.0,0.9431818181818182,0.3803030303030303
Pepper,evm.TU.Pepper.v.1.55.chr07.5,14057,7,6,408.85714285714283,1865.8333333333333,0.20359963007754145,0.36302198193071067
Pepper,evm.TU.Pepper.v.1.55.chr07.6,1009,2,1,438.0,133.0,0.8681863230921705,0.41129831516352827
Pepper,evm.TU.Pepper.v.1.55.chr07.7,330,1,0,330.0,0.0,1.0,0.39090909090909093
Pepper,evm.TU.Pepper.v.1.55.chr07.8,1098,1,0,1098.0,0.0,1.0,0.39435336976320584
Pepper,evm.TU.Pepper.v.1.55.chr07.9,1809,2,1,865.5,78.0,0.956882255389718,0.39856274184632395
Pepper,evm.TU.Pepper.v.1.55.chr07.10,249,1,0,249.0,0.0,1.0,0.39759036144578314
Pepper,evm.TU.Pepper.v.1.55.chr07.11,2808,5,4,391.8,212.25,0.6976495726495726,0.396011396011396
Pepper,evm.TU.Pepper.v.1.55.chr07.12,4141,3,2,766.0,921.5,0.5549384206713355,0.3648877082830234
Pepper,evm.TU.Pepper.v.1.55.chr07.13,2756,2,1,1357.5,41.0,0.9851233671988389,0.396589259796807
Pepper,evm.TU.Pepper.v.1.55.chr07.14,1197,1,0,1197.0,0.0,1.0,0.39264828738512947
Pepper,evm.TU.Pepper.v.1.55.chr07.15,1302,1,0,1302.0,0.0,1.0,0.3978494623655914
Pepper,evm.TU.Pepper.v.1.55.chr07.16,405,1,0,405.0,0.0,1.0,0.42962962962962964
Pepper,evm.TU.Pepper.v.1.55.chr07.17,1839,2,1,814.5,210.0,0.8858075040783034,0.3926046764545949
Pepper,evm.TU.Pepper.v.1.55.chr07.18,2581,2,1,1246.5,88.0,0.9659046881053855,0.38512204571871367
Pepper,evm.TU.Pepper.v.1.55.chr07.19,2189,2,1,529.5,1130.0,0.4837825491091823,0.39378711740520783
Pepper,evm.TU.Pepper.v.1.55.chr07.20,6116,7,6,571.7142857142857,352.3333333333333,0.6543492478744277,0.3731196860693264
Pepper,evm.TU.Pepper.v.1.55.chr07.21,1924,6,5,209.0,134.0,0.6517671517671517,0.39656964656964655
Pepper,evm.TU.Pepper.v.1.55.chr07.22,576,1,0,576.0,0.0,1.0,0.4236111111111111
Pepper,evm.TU.Pepper.v.1.55.chr07.23,4948,3,2,699.0,1425.5,0.42380759902991105,0.3559013742926435
Pepper,evm.TU.Pepper.v.1.55.chr07.24,2673,3,2,621.0,405.0,0.696969696969697,0.37560793116348673
Pepper,evm.TU.Pepper.v.1.55.chr07.25,1885,5,4,284.4,115.75,0.7543766578249337,0.3941644562334218
Pepper,evm.TU.Pepper.v.1.55.chr07.26,5887,5,4,328.2,1061.5,0.2787497876677425,0.2298284355359266
Pepper,evm.TU.Pepper.v.1.55.chr07.27,4880,6,5,590.5,267.4,0.7260245901639344,0.3788934426229508
Pepper,evm.TU.Pepper.v.1.55.chr07.28,1820,4,3,312.0,190.66666666666666,0.6857142857142857,0.3956043956043956
Pepper,evm.TU.Pepper.v.1.55.chr07.29,1170,1,0,1170.0,0.0,1.0,0.39829059829059826
Pepper,evm.TU.Pepper.v.1.55.chr07.30,651,2,1,286.5,78.0,0.880184331797235,0.3717357910906298
Pepper,evm.TU.Pepper.v.1.55.chr07.31,3051,1,0,3051.0,0.0,1.0,0.41855129465748936
Pepper,evm.TU.Pepper.v.1.55.chr07.32,2475,1,0,2475.0,0.0,1.0,0.4193939393939394
Pepper,evm.TU.Pepper.v.1.55.chr07.33,681,2,1,286.5,108.0,0.8414096916299559,0.39794419970631423
Pepper,evm.TU.Pepper.v.1.55.chr07.34,963,2,1,402.0,159.0,0.8348909657320872,0.39979231568016615
Pepper,evm.TU.Pepper.v.1.55.chr07.35,1247,2,1,580.5,86.0,0.9310344827586207,0.38893344025661586
Pepper,evm.TU.Pepper.v.1.55.chr07.36,501,2,1,213.0,75.0,0.8502994011976048,0.3772455089820359
Pepper,evm.TU.Pepper.v.1.55.chr07.37,447,2,1,177.0,93.0,0.7919463087248322,0.3713646532438479
Pepper,evm.TU.Pepper.v.1.55.chr07.38,3681,7,6,404.57142857142856,141.5,0.7693561532192339,0.40967128497690847
Pepper,evm.TU.Pepper.v.1.55.chr07.39,1570,2,1,594.0,382.0,0.756687898089172,0.3184713375796178
Pepper,evm.TU.Pepper.v.1.55.chr07.40,7042,2,1,1417.5,4207.0,0.4025844930417495,0.33442203919341096
Pepper,evm.TU.Pepper.v.1.55.chr07.41,6267,8,7,199.875,666.8571428571429,0.25514600287218764,0.3550343066858146
Pepper,evm.TU.Pepper.v.1.55.chr07.42,1146,2,1,481.5,183.0,0.8403141361256544,0.43455497382198954
Pepper,evm.TU.Pepper.v.1.55.chr07.43,2649,1,0,2649.0,0.0,1.0,0.420158550396376
Pepper,evm.TU.Pepper.v.1.55.chr07.44,2649,1,0,2649.0,0.0,1.0,0.4239335598338996
Pepper,evm.TU.Pepper.v.1.55.chr07.45,568,2,1,207.0,154.0,0.7288732394366197,0.3767605633802817
Pepper,evm.TU.Pepper.v.1.55.chr07.46,3966,4,3,739.5,336.0,0.745839636913767,0.37821482602118
Pepper,evm.TU.Pepper.v.1.55.chr07.47,3846,1,0,3846.0,0.0,1.0,0.38117524700988037
Pepper,evm.TU.Pepper.v.1.55.chr07.48,3491,2,1,1614.0,263.0,0.9246634202234317,0.3855628759667717
Pepper,evm.TU.Pepper.v.1.55.chr07.49,3392,2,1,1411.5,569.0,0.832252358490566,0.3782429245283019
Pepper,evm.TU.Pepper.v.1.55.chr07.50,12304,11,10,291.27272727272725,910.0,0.2604031209362809,0.3527308192457737
Pepper,evm.TU.Pepper.v.1.55.chr07.51,585,1,0,585.0,0.0,1.0,0.38974358974358975
Pepper,evm.TU.Pepper.v.1.55.chr04.1,770,2,1,319.5,131.0,0.8298701298701299,0.42987012987012985
Pepper,evm.TU.Pepper.v.1.55.chr04.2,2713,2,1,742.5,1228.0,0.547364541098415,0.38776262440103204
Pepper,evm.TU.Pepper.v.1.55.chr04.3,3676,8,7,351.375,123.57142857142857,0.764689880304679,0.40778019586507075
Pepper,evm.TU.Pepper.v.1.55.chr04.4,3387,1,0,3387.0,0.0,1.0,0.4145261293179805
Pepper,evm.TU.Pepper.v.1.55.chr04.5,870,3,2,202.0,132.0,0.696551724137931,0.38275862068965516
Pepper,evm.TU.Pepper.v.1.55.chr04.6,4603,6,5,658.0,131.0,0.8577014990223767,0.3910493156636976
Pepper,evm.TU.Pepper.v.1.55.chr04.7,2414,3,2,532.0,409.0,0.6611433305716653,0.3624689312344656
Pepper,evm.TU.Pepper.v.1.55.chr04.8,289,1,0,289.0,0.0,1.0,0.3875432525951557
Pepper,evm.TU.Pepper.v.1.55.chr04.9,636,2,1,276.0,84.0,0.8679245283018868,0.4166666666666667
Pepper,evm.TU.Pepper.v.1.55.chr04.10,8112,3,2,181.0,3784.5,0.0669378698224852,0.3821499013806706
Pepper,evm.TU.Pepper.v.1.55.chr04.11,1803,1,0,1803.0,0.0,1.0,0.3688297282307266
Pepper,evm.TU.Pepper.v.1.55.chr04.12,2598,1,0,2598.0,0.0,1.0,0.3872209391839877
Pepper,evm.TU.Pepper.v.1.55.chr04.13,2174,2,1,1042.5,89.0,0.9590616375344986,0.3886844526218951
Pepper,evm.TU.Pepper.v.1.55.chr04.14,764,2,1,342.0,80.0,0.8952879581151832,0.36649214659685864
Pepper,evm.TU.Pepper.v.1.55.chr04.15,1899,3,2,510.0,184.5,0.8056872037914692,0.3865192206424434
Pepper,evm.TU.Pepper.v.1.55.chr04.16,12937,9,8,358.6666666666667,1213.625,0.2495168895416248,0.3504676509237072
Pepper,evm.TU.Pepper.v.1.55.chr04.17,1565,2,1,729.0,107.0,0.931629392971246,0.3782747603833866
Pepper,evm.TU.Pepper.v.1.55.chr04.18,2434,2,1,528.0,1378.0,0.43385373870172556,0.3438783894823336
Pepper,evm.TU.Pepper.v.1.55.chr04.19,3777,3,2,1094.0,247.5,0.868943606036537,0.38337304739211014
Pepper,evm.TU.Pepper.v.1.55.chr04.20,12325,7,6,279.0,1728.6666666666667,0.1584584178498986,0.35651115618661255
Pepper,evm.TU.Pepper.v.1.55.chr04.21,877,3,2,184.0,162.5,0.629418472063854,0.40250855188141393
Pepper,evm.TU.Pepper.v.1.55.chr04.22,1038,3,2,221.0,187.5,0.638728323699422,0.371868978805395
Pepper,evm.TU.Pepper.v.1.55.chr04.23,2070,1,0,2070.0,0.0,1.0,0.38019323671497585
Pepper,evm.TU.Pepper.v.1.55.chr04.24,366,2,1,138.0,90.0,0.7540983606557377,0.3633879781420765
Pepper,evm.TU.Pepper.v.1.55.chr04.25,10058,5,4,526.2,1856.75,0.2615828196460529,0.3458938158679658
Pepper,evm.TU.Pepper.v.1.55.chr04.26,3271,5,4,549.0,131.5,0.8391929073677774,0.4075206358911648
Pepper,evm.TU.Pepper.v.1.55.chr04.27,10883,5,4,655.8,1901.0,0.3012955986400809,0.38123679132592114
Pepper,evm.TU.Pepper.v.1.55.chr04.28,3738,6,5,416.0,248.4,0.6677367576243981,0.3828250401284109
Pepper,evm.TU.Pepper.v.1.55.chr04.29,2369,2,1,1141.5,86.0,0.9636977627691009,0.39679189531447867
Pepper,evm.TU.Pepper.v.1.55.chr04.30,534,1,0,534.0,0.0,1.0,0.40823970037453183
Pepper,evm.TU.Pepper.v.1.55.chr04.31,1540,3,2,352.0,242.0,0.6857142857142857,0.3935064935064935
Pepper,evm.TU.Pepper.v.1.55.chr11.1,3053,2,1,1333.5,386.0,0.8735669832951195,0.39109073042908615
Pepper,evm.TU.Pepper.v.1.55.chr11.2,2989,2,1,1347.0,295.0,0.9013047842087655,0.40849782535965207
Pepper,evm.TU.Pepper.v.1.55.chr11.3,1710,2,1,805.5,99.0,0.9421052631578948,0.42046783625730993
Pepper,evm.TU.Pepper.v.1.55.chr11.4,3862,2,1,1333.5,1195.0,0.6905748316934232,0.38063179699637495
Pepper,evm.TU.Pepper.v.1.55.chr11.5,6044,3,2,892.0,1684.0,0.442753143613501,0.36780277961614827
Pepper,evm.TU.Pepper.v.1.55.chr11.6,3713,4,3,846.0,109.66666666666667,0.9113924050632911,0.39455965526528414
Pepper,evm.TU.Pepper.v.1.55.chr11.7,228,1,0,228.0,0.0,1.0,0.41228070175438597
Pepper,evm.TU.Pepper.v.1.55.chr11.8,4119,2,1,1314.0,1491.0,0.6380189366351056,0.36368050497693616
Pepper,evm.TU.Pepper.v.1.55.chr11.9,4596,5,4,316.2,753.75,0.34399477806788514,0.37989556135770236
Pepper,evm.TU.Pepper.v.1.55.chr11.10,4111,6,5,312.5,447.2,0.4560934079299441,0.39576745317441014
Pepper,evm.TU.Pepper.v.1.55.chr11.11,1474,2,1,693.0,88.0,0.9402985074626866,0.39755766621438265
Pepper,evm.TU.Pepper.v.1.55.chr11.12,3358,2,1,1371.0,616.0,0.8165574746873139,0.39368671828469326
Pepper,evm.TU.Pepper.v.1.55.chr11.13,939,1,0,939.0,0.0,1.0,0.402555910543131
Pepper,evm.TU.Pepper.v.1.55.chr11.14,2419,2,1,1159.5,100.0,0.9586606035551881,0.39975196362133114
Pepper,evm.TU.Pepper.v.1.55.chr11.15,2481,3,2,782.0,67.5,0.9455864570737605,0.39621120515921
Pepper,evm.TU.Pepper.v.1.55.chr11.16,6441,6,5,395.0,814.2,0.367955286446204,0.3645396677534544
Pepper,evm.TU.Pepper.v.1.55.chr11.17,3076,4,3,710.25,78.33333333333333,0.9236020806241872,0.3953185955786736
Pepper,evm.TU.Pepper.v.1.55.chr11.18,6747,3,2,1718.0,796.5,0.7638950644730992,0.38876537720468357
Pepper,evm.TU.Pepper.v.1.55.chr11.19,3707,2,1,1812.0,83.0,0.9776099271648233,0.3965470731049366
